住所コード,市区町村名,大字名,字丁目名,街区,地番・戸番,建物名,階数,buildingCode,総部屋数,目標物数,個人の家屋数,事業所数,空き部屋数,その他数,目標物比率,個人の家屋比率,事業所比率,空き部屋比率,その他比率,面積,延床面積,目標物総面積,目標物平均面積,個人の家屋総面積,個人の家屋平均面積,空き部屋総面積,空き部屋平均面積,事業所総面積,事業所平均面積,その他総面積,その他平均面積,飲食件数,物販（食品）件数,物販（衣料）件数,物販（日用雑貨）件数,サービス（レンタル）件数,サービス（冠婚葬祭）件数,サービス（生活関連）件数,サービス（自動車）件数,サービス（その他）件数,量販店件数,金融・保険件数,不動産件数,インフラ件数,専門職件数,スポーツ施設件数,娯楽件数,ホテル・旅館件数,医療・福祉件数,公共件数,教育件数,宅配・引越・郵便件数,運輸件数,建設・設備件数,自動車関連件数,協同組合件数,宗教関連件数,一般業件数,lang,lat,部屋数推定フラグ
13101,千代田区,飯田橋,１丁目,12,17,稲門ビル,4,3004,8,0,0,8,0,0,0,0,100,0,0,274.78,1099.12,0,0,0,0,0,0,1099.12,137.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7493481,35.6979867,0
13101,千代田区,飯田橋,１丁目,12,4,美文社ビル,4,3003,5,0,1,4,0,0,0,20,80,0,0,78.92,315.68,0,0,78.92,78.92,0,0,236.76,59.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7478906,35.6991289,0
13101,千代田区,飯田橋,１丁目,12,9,,0,1001,1,0,1,0,0,0,0,100,0,0,0,38.93,77.86,0,0,77.86,77.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7486439,35.69883,1
13101,千代田区,飯田橋,１丁目,12,10,大和綜合印刷,5,2027,1,0,0,1,0,0,0,0,100,0,0,110.68,553.4,0,0,0,0,0,0,553.4,553.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7487131,35.6986961,0
13101,千代田区,飯田橋,１丁目,12,,白菊稲荷神社,0,2026,1,1,0,0,0,0,100,0,0,0,0,5.16,10.32,10.32,10.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7481278,35.6988058,0
13101,千代田区,飯田橋,１丁目,12,4,,0,1001,1,0,1,0,0,0,0,100,0,0,0,68.64,137.28,0,0,137.28,137.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7478653,35.6990333,1
13101,千代田区,飯田橋,１丁目,12,15,九段大和ビル,5,3001,6,0,0,5,0,1,0,0,83.33,0,16.67,205.15,1025.75,0,0,0,0,0,0,820.6,164.12,205.15,205.15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7491281,35.6982225,0
13101,千代田区,飯田橋,１丁目,12,1,大永舎ビル,6,3004,7,0,0,7,0,0,0,0,100,0,0,144.27,1009.89,0,0,0,0,0,0,1009.89,144.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139.7475897,35.6992083,0
13101,千代田区,飯田橋,１丁目,12,16,福岡ビル,4,3004,5,0,0,5,0,0,0,0,100,0,0,102.49,409.96,0,0,0,0,0,0,409.96,81.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,139.7492503,35.6980947,0
13101,千代田区,飯田橋,１丁目,12,13,いずみ九段ビル,6,3004,7,0,0,6,0,1,0,0,85.71,0,14.29,92.15,552.9,0,0,0,0,0,0,460.75,76.79,92.15,92.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7489836,35.6983775,0
13101,千代田区,飯田橋,１丁目,12,3,ヴァイオリン教室,5,2001,1,0,0,1,0,0,0,0,100,0,0,26.52,132.6,0,0,0,0,0,0,132.6,132.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7478044,35.6990536,0
13101,千代田区,飯田橋,１丁目,12,4,豊遊,5,2027,1,0,0,1,0,0,0,0,100,0,0,43.4,217,0,0,0,0,0,0,217,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7478392,35.69914,0
13101,千代田区,飯田橋,１丁目,12,,月極城下タワーパーキング,0,9999,1,0,0,1,0,0,0,0,100,0,0,41.32,82.64,0,0,0,0,0,0,82.64,82.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7477711,35.699135,0
13101,千代田区,飯田橋,１丁目,12,2,エスダブルビル,7,3003,10,0,1,8,0,1,0,10,80,0,10,98.86,692.02,0,0,98.86,98.86,0,0,494.3,61.79,98.86,98.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,139.7477036,35.6991664,0
13101,千代田区,飯田橋,１丁目,12,7,飯田橋センタービル,9,3004,10,0,0,10,0,0,0,0,100,0,0,421.89,4218.9,0,0,0,0,0,0,4218.9,421.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,139.7483572,35.6989047,0
13101,千代田区,飯田橋,１丁目,12,7,日新ＭＳビル,8,3004,9,0,0,9,0,0,0,0,100,0,0,144.26,1154.08,0,0,0,0,0,0,1154.08,128.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,139.74854,35.6989036,0
13101,千代田区,飯田橋,１丁目,12,4,,0,1001,1,0,1,0,0,0,0,100,0,0,0,97.4,194.8,0,0,194.8,194.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7479514,35.6990889,0
13101,千代田区,飯田橋,１丁目,12,6,昭和ビル,6,3003,16,0,2,13,0,1,0,12.5,81.25,0,6.25,201.77,1210.62,0,0,201.77,100.89,0,0,807.08,62.08,201.77,201.77,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7481961,35.6989761,0
13101,千代田区,飯田橋,１丁目,12,5,宗村ビル,8,3001,10,0,1,7,0,2,0,10,70,0,20,329.58,2966.22,0,0,329.58,329.58,0,0,1977.48,282.5,659.16,329.58,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7480486,35.6989717,0
13101,千代田区,飯田橋,１丁目,12,9,第三森川ビル,4,3004,9,0,0,8,0,1,0,0,88.89,0,11.11,85.88,343.52,0,0,0,0,0,0,257.64,32.21,85.88,85.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7485808,35.6988233,0
13101,千代田区,飯田橋,１丁目,12,11,大和綜合印刷（株）,4,2027,1,0,0,1,0,0,0,0,100,0,0,163.66,654.64,0,0,0,0,0,0,654.64,654.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7487933,35.6986264,0
13101,千代田区,飯田橋,１丁目,12,12,岳風会館,4,3004,3,0,0,3,0,0,0,0,100,0,0,156.27,625.08,0,0,0,0,0,0,625.08,208.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7489422,35.6984514,0
13101,千代田区,飯田橋,１丁目,12,12,エニタイムフィットネス九段下店,3,3004,3,0,0,3,0,0,0,0,100,0,0,117.18,351.54,0,0,0,0,0,0,351.54,117.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7488383,35.6985178,0
13101,千代田区,飯田橋,１丁目,12,14,宮島ビル,6,3003,30,0,8,19,2,1,0,26.67,63.33,6.67,3.33,138.62,831.72,0,0,242.59,30.32,66.01,33,503.32,26.49,19.8,19.8,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7490431,35.6983167,0
13101,千代田区,飯田橋,２丁目,1,2,葛西ビル千代田ファミーユ,8,3003,32,0,2,22,8,0,0,6.25,68.75,25,0,233.33,1866.64,0,0,97.22,48.61,462.77,57.85,1306.65,59.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7518214,35.6982253,0
13101,千代田区,飯田橋,２丁目,1,10,ＴＵＧビル,8,3004,9,0,0,7,0,2,0,0,77.78,0,22.22,283.78,2270.24,0,0,0,0,0,0,1986.46,283.78,283.78,141.89,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.75157,35.6983933,0
13101,千代田区,飯田橋,２丁目,1,4,日東九段ビル,8,3004,11,0,0,11,0,0,0,0,100,0,0,203.67,1629.36,0,0,0,0,0,0,1629.36,148.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7517131,35.6982256,0
13101,千代田区,飯田橋,２丁目,1,4,九段セントラルビル,9,3003,43,0,1,38,4,0,0,2.33,88.37,9.3,0,168.5,1516.5,0,0,33.7,33.7,151.65,37.91,1331.15,35.03,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,1,0,1,0,0,0,0,0,0,0,0,1,139.7516164,35.6982328,0
13101,千代田区,飯田橋,２丁目,1,6,鈴木ビル,5,3003,14,0,1,7,6,0,0,7.14,50,42.86,0,88.79,443.95,0,0,88.79,88.79,97.67,16.28,257.49,36.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.751365,35.6982803,0
13101,千代田区,飯田橋,２丁目,1,7,村岡ビル,5,3003,7,0,1,2,0,4,0,14.29,28.57,0,57.14,57.82,289.1,0,0,19.27,19.27,0,0,38.55,19.27,231.28,57.82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7512847,35.6984003,0
13101,千代田区,飯田橋,２丁目,1,9,茂木ビル,5,3004,1,0,0,1,0,0,0,0,100,0,0,218.87,1094.35,0,0,0,0,0,0,1094.35,1094.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7514119,35.6983892,0
13101,千代田区,飯田橋,２丁目,1,11,ＤＮＰ飯田橋ビル,7,3004,1,0,0,1,0,0,0,0,100,0,0,354.8,2483.6,0,0,0,0,0,0,2483.6,2483.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7517317,35.6984508,0
13101,千代田区,飯田橋,２丁目,1,2,都営飯田橋二丁目アパート２号棟,20,1004,114,0,0,0,114,0,0,0,0,100,0,600.8,12016,0,0,0,0,12016,105.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7520047,35.6983833,0
13101,千代田区,飯田橋,２丁目,1,7,タダビル,6,3003,6,0,1,1,0,4,0,16.67,16.67,0,66.67,58.53,351.18,0,0,58.53,58.53,0,0,58.53,58.53,234.12,58.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7513136,35.6983453,0
13101,千代田区,飯田橋,２丁目,1,5,ＣＲ第２ビル,8,3004,13,0,0,13,0,0,0,0,100,0,0,277.54,2220.32,0,0,0,0,0,0,2220.32,170.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7514617,35.6982422,0
13101,千代田区,飯田橋,２丁目,2,1,越智産業ビル,6,3004,1,0,0,1,0,0,0,0,100,0,0,151.99,911.94,0,0,0,0,0,0,911.94,911.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7511047,35.6982886,0
13101,千代田区,飯田橋,２丁目,2,2,（株）千代田エネルギー九段ＳＳ,0,2013,1,0,0,1,0,0,0,0,100,0,0,38.68,77.36,0,0,0,0,0,0,77.36,77.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7510097,35.6982806,0
13101,千代田区,飯田橋,２丁目,2,3,飯田町町会防災倉庫,0,2027,1,0,0,1,0,0,0,0,100,0,0,25.32,50.64,0,0,0,0,0,0,50.64,50.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7508056,35.6982742,0
13101,千代田区,飯田橋,２丁目,3,7,魚匠屋,4,2001,1,0,0,1,0,0,0,0,100,0,0,70.71,282.84,0,0,0,0,0,0,282.84,282.84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7509061,35.6985731,0
13101,千代田区,飯田橋,２丁目,3,6,（株）秋田書店別館,6,3004,2,0,0,2,0,0,0,0,100,0,0,388.95,2333.7,0,0,0,0,0,0,2333.7,1166.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7507828,35.6986478,0
13101,千代田区,飯田橋,２丁目,3,2,三信ビル,4,3003,12,0,2,8,1,1,0,16.67,66.67,8.33,8.33,132.49,529.96,0,0,82.81,41.4,132.49,132.49,298.1,37.26,16.56,16.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7508328,35.6984914,0
13101,千代田区,飯田橋,２丁目,3,1,東京フジビル,6,3004,13,0,0,13,0,0,0,0,100,0,0,76.72,460.32,0,0,0,0,0,0,460.32,35.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7509642,35.6985136,0
13101,千代田区,飯田橋,２丁目,3,1,お食事の店まさみ,0,1006,5,0,4,1,0,0,0,80,20,0,0,67.31,134.62,0,0,67.31,16.83,0,0,67.31,67.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7509028,35.6984694,0
13101,千代田区,飯田橋,２丁目,4,11,パレ・ドール九段下,12,1002,54,0,4,3,46,1,0,7.41,5.56,85.19,1.85,143.31,1719.72,0,0,128.98,32.24,1442.65,31.36,100.32,33.44,47.77,47.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7504772,35.6984772,0
13101,千代田区,飯田橋,２丁目,4,1,,0,2008,1,0,0,1,0,0,0,0,100,0,0,123.01,246.02,0,0,0,0,0,0,246.02,246.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7506589,35.6984278,1
13101,千代田区,飯田橋,２丁目,4,10,加島ビル,5,3003,10,0,2,7,0,1,0,20,70,0,10,116.9,584.5,0,0,97.42,48.71,0,0,370.18,52.88,116.9,116.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,139.7505631,35.6985661,0
13101,千代田区,飯田橋,２丁目,4,2,カレーと食菜の店ベル,5,1008,2,0,1,1,0,0,0,50,50,0,0,39.32,196.6,0,0,157.28,157.28,0,0,39.32,39.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7505208,35.6983606,0
13101,千代田区,飯田橋,２丁目,4,3,ＰＡＲＫＨＡＢＩＯ飯田橋,13,1002,114,0,0,0,113,1,0,0,0,99.12,0.88,356.4,4633.2,0,0,0,0,4276.8,37.85,0,0,356.4,356.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7503031,35.6984053,0
13101,千代田区,飯田橋,２丁目,5,3,スカイコート九段下,12,1002,56,0,0,1,55,0,0,0,1.79,98.21,0,168.02,2016.24,0,0,0,0,1848.22,33.6,168.02,168.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7499189,35.6985908,0
13101,千代田区,飯田橋,２丁目,5,4,正吾ビル,4,3003,6,0,2,2,0,2,0,33.33,33.33,0,33.33,86.49,345.96,0,0,57.66,28.83,0,0,115.32,57.66,172.98,86.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7499636,35.6986711,0
13101,千代田区,飯田橋,２丁目,5,2,エマタナカビル,9,3003,10,0,2,8,0,0,0,20,80,0,0,81.8,736.2,0,0,163.6,81.8,0,0,572.6,71.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7500361,35.6985253,0
13101,千代田区,飯田橋,２丁目,5,1,ＳＮビル,6,3003,25,0,4,18,3,0,0,16,72,12,0,89.96,539.76,0,0,112.45,28.11,104.95,34.98,322.36,17.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7500706,35.6984867,0
13101,千代田区,飯田橋,２丁目,5,5,ヨシヒコビル,4,3004,5,0,0,4,0,1,0,0,80,0,20,37.89,151.56,0,0,0,0,0,0,113.67,28.42,37.89,37.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7500428,35.6985986,0
13101,千代田区,飯田橋,２丁目,6,6,ヒューリック飯田橋ビル,9,3001,10,0,0,8,0,2,0,0,80,0,20,175.77,1581.93,0,0,0,0,0,0,1230.39,153.8,351.54,175.77,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,139.7496411,35.6989997,0
13101,千代田区,飯田橋,２丁目,6,3,プライム飯田橋,9,3001,12,0,2,9,0,1,0,16.67,75,0,8.33,85.57,770.13,0,0,57.05,28.52,0,0,627.51,69.72,85.57,85.57,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,139.7496322,35.6989161,0
13101,千代田区,飯田橋,２丁目,6,3,千代田ビル,8,3003,9,0,0,6,3,0,0,0,66.67,33.33,0,71.77,574.16,0,0,0,0,215.31,71.77,358.85,59.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7496761,35.6988689,0
13101,千代田区,飯田橋,２丁目,6,1,小宮山ビル,4,3004,6,0,0,6,0,0,0,0,100,0,0,108.81,435.24,0,0,0,0,0,0,435.24,72.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7498722,35.6987978,0
13101,千代田区,飯田橋,２丁目,6,2,ルネサンス九段下ザ・レジデンス,13,2004,1,0,0,1,0,0,0,0,100,0,0,140.35,1824.55,0,0,0,0,0,0,1824.55,1824.55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.749765,35.6988411,1
13101,千代田区,飯田橋,２丁目,6,2,ニュースサービス日経飯田橋,10,3003,13,0,1,3,0,9,0,7.69,23.08,0,69.23,109.14,1091.4,0,0,27.29,27.29,0,0,81.86,27.29,982.26,109.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7497778,35.6987494,0
13101,千代田区,飯田橋,２丁目,7,9,,3,1001,1,0,1,0,0,0,0,100,0,0,0,67.7,203.1,0,0,203.1,203.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7494425,35.6993206,0
13101,千代田区,飯田橋,２丁目,7,9,茂木ビル,4,3003,2,0,1,1,0,0,0,50,50,0,0,85.87,343.48,0,0,257.61,257.61,0,0,85.87,85.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7494939,35.6992139,0
13101,千代田区,飯田橋,２丁目,7,11,三政魚政ビル,3,3004,5,0,0,5,0,0,0,0,100,0,0,77.81,233.43,0,0,0,0,0,0,233.43,46.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7495961,35.6991128,0
13101,千代田区,飯田橋,２丁目,7,5,明治安田生命飯田橋ビル,9,3004,9,0,0,8,0,1,0,0,88.89,0,11.11,385.82,3472.38,0,0,0,0,0,0,3086.56,385.82,385.82,385.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7493292,35.6993231,0
13101,千代田区,飯田橋,２丁目,7,6,麹町飯田橋通郵便局,5,2021,1,1,0,0,0,0,100,0,0,0,0,50.38,251.9,251.9,251.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,139.7491817,35.6993239,0
13101,千代田区,飯田橋,２丁目,7,10,（株）竹書房第三ビル,5,3004,6,0,0,6,0,0,0,0,100,0,0,119.55,597.75,0,0,0,0,0,0,597.75,99.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7495361,35.6991625,0
13101,千代田区,飯田橋,２丁目,7,4,オオムラビル,4,3001,7,0,2,5,0,0,0,28.57,71.43,0,0,119.24,476.96,0,0,178.86,89.43,0,0,298.1,59.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7493503,35.6991781,0
13101,千代田区,飯田橋,２丁目,7,3,竹書房ビル,9,3004,1,0,0,1,0,0,0,0,100,0,0,144.61,1301.49,0,0,0,0,0,0,1301.49,1301.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7494233,35.6990817,0
13101,千代田区,飯田橋,２丁目,7,9,今澤ビル,4,3003,4,0,2,0,0,2,0,50,0,0,50,73.39,293.56,0,0,146.78,73.39,0,0,0,0,146.78,73.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7494542,35.6992544,0
13101,千代田区,飯田橋,２丁目,8,1,工業教育会館,9,3004,9,0,0,9,0,0,0,0,100,0,0,231.15,2080.35,0,0,0,0,0,0,2080.35,231.15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7491697,35.6995917,0
13101,千代田区,飯田橋,２丁目,8,8,,0,1001,1,0,1,0,0,0,0,100,0,0,0,70.35,140.7,0,0,140.7,140.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7490192,35.69977,1
13101,千代田区,飯田橋,２丁目,8,4,（有）萩原商会,0,3002,2,0,0,2,0,0,0,0,100,0,0,26.8,53.6,0,0,0,0,0,0,53.6,26.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7488947,35.6996281,0
13101,千代田区,飯田橋,２丁目,8,7,トロワサージュ,3,1008,2,0,1,1,0,0,0,50,50,0,0,79.65,238.95,0,0,159.3,159.3,0,0,79.65,79.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7489458,35.6998033,0
13101,千代田区,飯田橋,２丁目,8,5,秀栄,0,2001,1,0,0,1,0,0,0,0,100,0,0,15.84,31.68,0,0,0,0,0,0,31.68,31.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7487883,35.6997411,0
13101,千代田区,飯田橋,２丁目,8,5,,3,1001,1,0,1,0,0,0,0,100,0,0,0,28.24,84.72,0,0,84.72,84.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7488172,35.6997097,0
13101,千代田区,飯田橋,２丁目,8,4,そば増田屋,5,2027,1,0,0,1,0,0,0,0,100,0,0,50.08,250.4,0,0,0,0,0,0,250.4,250.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7489339,35.6995867,0
13101,千代田区,飯田橋,２丁目,8,3,花菱軒ビル,5,3001,5,0,3,2,0,0,0,60,40,0,0,49.57,247.85,0,0,148.71,49.57,0,0,99.14,49.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,139.7490667,35.6994844,0
13101,千代田区,飯田橋,２丁目,8,9,,0,1001,1,0,1,0,0,0,0,100,0,0,0,59.59,119.18,0,0,119.18,119.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7490592,35.69974,0
13101,千代田区,飯田橋,２丁目,8,7,兼六館出版（株）,3,2027,1,0,0,1,0,0,0,0,100,0,0,50.71,152.13,0,0,0,0,0,0,152.13,152.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7490111,35.6998417,0
13101,千代田区,飯田橋,２丁目,8,7,（株）リンクオール,0,3002,2,0,0,2,0,0,0,0,100,0,0,49.11,98.22,0,0,0,0,0,0,98.22,49.11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7488828,35.6997628,0
13101,千代田区,飯田橋,２丁目,8,3,ＢＬＡ飯田橋ビル,10,3001,10,0,0,7,0,3,0,0,70,0,30,182.49,1824.9,0,0,0,0,0,0,1277.43,182.49,547.47,182.49,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,139.7490183,35.6995722,0
13101,千代田区,飯田橋,２丁目,8,9,第二望月ビル,4,3001,4,0,1,2,0,1,0,25,50,0,25,68.81,275.24,0,0,68.81,68.81,0,0,137.62,68.81,68.81,68.81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7490878,35.6997025,0
13101,千代田区,飯田橋,２丁目,8,5,多幸ビル九段,10,3004,11,0,0,10,0,1,0,0,90.91,0,9.09,76.88,768.8,0,0,0,0,0,0,691.92,69.19,76.88,76.88,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7488872,35.6996858,0
